Longitude,Latitude,Elevation,mEast,mNorth,Fix_Type,UTC_Time,Speed,Course,SF_1,SF_2,SF_3,SF_4,F14,F15
-111.978853,33.078991,356.97,408639.3605,3660469.964,2,185442.6,0.3,163.6,0,VERT,QUAD,38,,
-111.978853,33.078992,356.94,408639.3513,3660469.975,2,185442.8,0.45,325.1,0,VERT,QUAD,37,,
-111.978853,33.078991,356.9,408639.3511,3660469.953,2,185447.8,0.32,180.7,0,VERT,QUAD,36,,
-111.978853,33.078991,356.89,408639.3512,3660469.964,2,185448,0.13,3.6,0,VERT,QUAD,37,,
-111.978854,33.078992,356.91,408639.342,3660469.986,2,185448.4,0.31,333.2,0,VERT,QUAD,37,,
-111.978853,33.078991,356.9,408639.3604,3660469.953,2,185449,0.25,164.3,0,VERT,QUAD,37,,
-111.978853,33.078991,356.87,408639.3603,3660469.942,2,185450,0.43,167.2,0,VERT,QUAD,37,,
-111.978853,33.078991,356.86,408639.3694,3660469.919,2,185450.8,0.31,152.8,0,VERT,QUAD,38,,
-111.978853,33.078991,356.89,408639.3695,3660469.93,2,185451,0.15,334.8,0,VERT,QUAD,37,,
-111.978853,33.078991,356.86,408639.3602,3660469.93,2,185455,0.38,160.1,0,VERT,QUAD,37,,
-111.978853,33.078991,356.85,408639.3601,3660469.919,2,185455.2,0.09,316.4,0,VERT,QUAD,38,,
-111.978853,33.078991,356.87,408639.351,3660469.942,2,185456.4,0.26,336.8,0,VERT,QUAD,37,,
-111.978853,33.078991,356.91,408639.3696,3660469.941,2,185457.4,0.22,349.2,0,VERT,QUAD,38,,
-111.978853,33.078991,356.89,408639.388,3660469.908,2,185458.2,0.13,140.2,0,VERT,QUAD,38,,
-111.978853,33.078991,356.89,408639.3789,3660469.93,2,185458.6,0.12,102,0,VERT,QUAD,37,,
-111.978853,33.078991,356.88,408639.3881,3660469.919,2,185459.4,0.11,13.3,0,VERT,QUAD,37,,
-111.978853,33.078991,356.88,408639.3972,3660469.897,2,185459.8,0.26,149.4,0,VERT,QUAD,37,,
-111.978853,33.078991,356.9,408639.3879,3660469.897,2,185500,0.18,300.2,0,VERT,QUAD,37,,
-111.978853,33.078991,356.91,408639.3788,3660469.919,2,185500.4,0.28,327.5,0,VERT,QUAD,38,,
-111.978853,33.078991,356.87,408639.3971,3660469.886,2,185500.8,0.69,151.8,0,VERT,QUAD,37,,
-111.978853,33.078991,356.9,408639.4064,3660469.886,2,185502,0.05,347.9,0,VERT,QUAD,37,,
-111.978853,33.078991,356.84,408639.4063,3660469.875,2,185503,0.44,164.3,0,VERT,QUAD,37,,
-111.978853,33.078991,356.83,408639.4156,3660469.863,2,185504,0.62,144,0,VERT,QUAD,37,,
-111.978853,33.078991,356.85,408639.4157,3660469.874,2,185504.2,0.23,326.1,0,VERT,QUAD,37,,
-111.978853,33.078991,356.89,408639.3973,3660469.908,2,185505.4,0.21,338.4,0,VERT,QUAD,37,,
-111.978853,33.078991,356.9,408639.3974,3660469.919,2,185506.4,0.43,357.7,0,VERT,QUAD,37,,
-111.978853,33.078991,356.8,408639.3693,3660469.908,2,185508.2,0.06,350.4,0,VERT,QUAD,38,,
-111.978853,33.078991,356.96,408639.4161,3660469.919,2,185508.8,0.26,158.4,0,VERT,QUAD,37,,
-111.978852,33.078991,357.01,408639.4441,3660469.919,2,185509.2,0.1,174.9,0,VERT,QUAD,37,,
-111.978852,33.078991,357.04,408639.4442,3660469.93,2,185509.4,0.19,2.3,0,VERT,QUAD,37,,
-111.978852,33.078991,357.04,408639.4535,3660469.93,2,185510.2,0.28,323.8,0,VERT,QUAD,38,,
-111.978852,33.078991,357.07,408639.4629,3660469.929,2,185510.4,0.37,132.2,0,VERT,QUAD,38,,
-111.978852,33.078991,357.14,408639.4722,3660469.929,2,185511,0.04,109.7,0,VERT,QUAD,38,,
-111.978852,33.078991,357.11,408639.4814,3660469.918,2,185511.2,0.05,161.5,0,VERT,QUAD,38,,
-111.978852,33.078991,357.14,408639.4815,3660469.929,2,185511.4,0.34,347.8,0,VERT,QUAD,37,,
-111.978852,33.078991,357.13,408639.4813,3660469.907,2,185511.8,0.2,152.5,0,VERT,QUAD,37,,
-111.978852,33.078991,357.16,408639.4907,3660469.907,2,185512,0.02,129.6,0,VERT,QUAD,38,,
-111.978852,33.078991,357.12,408639.4908,3660469.918,2,185512.2,0.26,327.6,0,VERT,QUAD,38,,
-111.978852,33.078991,357.15,408639.4909,3660469.929,2,185512.4,0.35,10.6,0,VERT,QUAD,37,,
-111.978852,33.078991,357.15,408639.4999,3660469.896,2,185512.8,0.22,150.3,0,VERT,QUAD,38,,
-111.978852,33.078991,357.16,408639.5092,3660469.896,2,185513,0.14,321.3,0,VERT,QUAD,38,,
-111.978852,33.078991,357.15,408639.5,3660469.907,2,185513.2,0.13,334.4,0,VERT,QUAD,38,,
-111.978852,33.078991,357.17,408639.5001,3660469.918,2,185513.4,0.15,334.2,0,VERT,QUAD,38,,
-111.978852,33.078991,357.17,408639.5093,3660469.907,2,185514,0.34,153.6,0,VERT,QUAD,37,,
-111.978852,33.078991,357.16,408639.5094,3660469.918,2,185514.4,0.35,25.8,0,VERT,QUAD,38,,
-111.978852,33.078991,357.22,408639.5002,3660469.929,2,185515.4,0.21,326.8,0,VERT,QUAD,37,,
-111.978852,33.078991,357.18,408639.5187,3660469.907,2,185517,0.3,135.5,0,VERT,QUAD,38,,
-111.978852,33.078991,357.19,408639.5095,3660469.929,2,185517.4,0.29,338,0,VERT,QUAD,37,,
-111.978852,33.078991,357.21,408639.5189,3660469.929,2,185517.8,0.18,59,0,VERT,QUAD,37,,
-111.978852,33.078991,357.22,408639.5283,3660469.94,2,185518,0.18,38.1,0,VERT,QUAD,38,,
-111.978852,33.078991,357.22,408639.5097,3660469.951,2,185518.4,0.67,279,0,VERT,QUAD,37,,
-111.978852,33.078991,357.2,408639.5096,3660469.94,2,185518.6,0.7,172.3,0,VERT,QUAD,37,,
-111.978851,33.078991,357.19,408639.5751,3660469.951,2,185519.2,0.19,63.3,0,VERT,QUAD,37,,
-111.978851,33.078991,357.2,408639.5657,3660469.951,2,185519.4,0.39,285.1,0,VERT,QUAD,38,,
-111.978851,33.078991,357.22,408639.5658,3660469.962,2,185519.6,0.23,343.8,0,VERT,QUAD,37,,
-111.978851,33.078991,357.21,408639.5563,3660469.94,2,185519.8,0.25,206.1,0,VERT,QUAD,37,,
-111.978851,33.078991,357.2,408639.575,3660469.94,2,185520.4,0.28,138.6,0,VERT,QUAD,37,,
-111.977901,33.078977,357.01,408728.2412,3660467.583,1,185624,2.66,97,0,VERT,QUAD,70,,
-111.975881,33.078949,357.08,408916.7921,3660462.679,1,185841.6,2.47,90.7,0,VERT,QUAD,62,,
-111.974749,33.078857,356.54,409022.3373,3660451.487,2,191005.2,0.45,65.3,0,VERT,QUAD,42,,
-111.974748,33.078857,356.48,409022.3651,3660451.464,2,191005.6,0.78,104.6,0,VERT,QUAD,42,,
-111.974749,33.078857,356.47,409022.3559,3660451.475,2,191005.8,0.21,305.2,0,VERT,QUAD,42,,
-111.974749,33.078857,356.47,409022.356,3660451.487,2,191006,0.12,358.2,0,VERT,QUAD,42,,
-111.974748,33.078857,356.47,409022.3652,3660451.475,2,191006.6,0.91,154.1,0,VERT,QUAD,42,,
-111.974749,33.078857,356.46,409022.3561,3660451.498,2,191006.8,0.34,342.1,0,VERT,QUAD,42,,
-111.974749,33.078857,356.45,409022.3467,3660451.498,2,191008.4,0.4,284.8,0,VERT,QUAD,42,,
-111.974748,33.078857,356.49,409022.3653,3660451.486,2,191008.6,0.7,116.1,0,VERT,QUAD,42,,
-111.974749,33.078857,356.49,409022.3375,3660451.509,2,191009.4,0.58,302.9,0,VERT,QUAD,42,,
-111.974749,33.078857,356.53,409022.3282,3660451.509,2,191009.8,0.91,290.9,0,VERT,QUAD,42,,
-111.974749,33.078857,356.5,409022.3468,3660451.509,2,191010,0.57,109.3,0,VERT,QUAD,42,,
-111.974748,33.078857,356.52,409022.3654,3660451.498,2,191010.6,0.67,127.8,0,VERT,QUAD,42,,
-111.974749,33.078857,356.5,409022.3562,3660451.509,2,191010.8,0.33,318.2,0,VERT,QUAD,42,,
-111.974757,33.078854,356.92,409021.5404,3660451.117,1,191011.6,0.79,177.6,0,VERT,QUAD,42,,
-111.974757,33.078854,356.87,409021.5406,3660451.139,1,191011.8,0.64,1.3,0,VERT,QUAD,42,,
-111.974759,33.078853,357.04,409021.3903,3660451.03,1,191012.6,0.97,177.2,0,VERT,QUAD,42,,
-111.974759,33.078853,357.03,409021.3904,3660451.041,1,191012.8,0.35,1.9,0,VERT,QUAD,42,,
-111.974755,33.078849,357.09,409021.7036,3660450.595,2,191014.6,0.73,161.1,0,VERT,QUAD,42,,
-111.974755,33.078849,357.09,409021.7037,3660450.606,2,191014.8,0.22,355.2,0,VERT,QUAD,42,,
-111.974755,33.078848,356.97,409021.7027,3660450.495,2,191015.8,0.32,340.4,0,VERT,QUAD,42,,
-111.974755,33.078848,356.92,409021.7028,3660450.506,2,191016,0.22,349.2,0,VERT,QUAD,42,,
-111.974755,33.078848,356.93,409021.7025,3660450.473,2,191016.6,0.78,157.9,0,VERT,QUAD,42,,
-111.974755,33.078848,356.91,409021.7026,3660450.484,2,191016.8,0.33,342.2,0,VERT,QUAD,42,,
-111.974755,33.078848,356.88,409021.7024,3660450.461,2,191017.6,0.97,163.3,0,VERT,QUAD,42,,
-111.974756,33.078848,356.91,409021.693,3660450.462,2,191018,0.04,31.4,0,VERT,QUAD,42,,
-111.974756,33.078848,356.88,409021.6931,3660450.473,2,191018.2,0.56,347.3,0,VERT,QUAD,42,,
-111.974755,33.078848,356.86,409021.7023,3660450.45,2,191018.6,0.69,161.4,0,VERT,QUAD,42,,
-111.974755,33.078848,356.83,409021.7117,3660450.461,2,191020.6,0.58,158.1,0,VERT,QUAD,41,,
-111.974755,33.078848,356.77,409021.7116,3660450.45,2,191022,0.43,168.3,0,VERT,QUAD,42,,
-111.974755,33.078847,356.74,409021.7115,3660450.439,2,191022.6,1.34,163.9,0,VERT,QUAD,42,,
-111.974755,33.078848,356.78,409021.7209,3660450.45,2,191023,0.41,6.9,0,VERT,QUAD,42,,
-111.974755,33.078848,356.8,409021.7118,3660450.472,2,191024,0.09,330.3,0,VERT,QUAD,42,,
-111.974755,33.078848,356.76,409021.721,3660450.461,2,191024.6,0.04,88.4,0,VERT,QUAD,42,,
-111.974755,33.078848,356.8,409021.7211,3660450.472,2,191027,0.19,352.2,0,VERT,QUAD,42,,
-111.974755,33.078848,356.77,409021.7303,3660450.45,2,191029.6,0.63,164.4,0,VERT,QUAD,42,,
-111.974755,33.078847,356.78,409021.7302,3660450.439,2,191030.6,0.8,158.1,0,VERT,QUAD,43,,
-111.974755,33.078847,356.74,409021.7207,3660450.428,2,191032,0.45,172.9,0,VERT,QUAD,43,,
-111.974756,33.078848,356.76,409021.6937,3660450.528,2,191035.4,0.72,341.8,0,VERT,QUAD,41,,
-111.974756,33.078848,356.79,409021.6938,3660450.539,2,191035.8,0.82,354.1,0,VERT,QUAD,39,,
-111.974756,33.078848,356.76,409021.6935,3660450.517,2,191036.8,0.37,325.8,0,VERT,QUAD,38,,
-111.974755,33.078848,356.77,409021.7121,3660450.506,2,191038.6,0.71,161.9,0,VERT,QUAD,37,,
-111.974755,33.078848,356.77,409021.7029,3660450.517,2,191038.8,0.25,350.1,0,VERT,QUAD,37,,
-111.974752,33.078851,356.88,409021.9761,3660450.792,2,191040.2,0.38,262.9,0,VERT,QUAD,41,,
-111.974752,33.078851,356.83,409022.0041,3660450.791,2,191040.6,0.81,132.1,0,VERT,QUAD,41,,
-111.974752,33.078851,356.83,409021.9948,3660450.791,2,191040.8,0.39,285.7,0,VERT,QUAD,41,,
-111.97475,33.078852,356.89,409022.1739,3660450.978,2,191041.2,0.06,358.4,0,VERT,QUAD,41,,
-111.97475,33.078852,356.85,409022.1738,3660450.967,2,191041.6,0.74,106.8,0,VERT,QUAD,41,,
-111.974749,33.078854,356.9,409022.3531,3660451.176,2,191042.2,0.5,256.8,0,VERT,QUAD,41,,
-111.974749,33.078854,356.85,409022.3532,3660451.187,2,191042.4,0.21,358.6,0,VERT,QUAD,41,,
-111.974748,33.078854,356.87,409022.3717,3660451.165,2,191042.6,0.54,143.3,0,VERT,QUAD,41,,
-111.974748,33.078854,356.86,409022.3624,3660451.176,2,191042.8,0.29,312.4,0,VERT,QUAD,41,,
-111.974748,33.078854,356.89,409022.4188,3660451.22,2,191043.6,1.1,129.1,0,VERT,QUAD,42,,
-111.974748,33.078855,356.85,409022.4096,3660451.231,2,191043.8,0.44,332,0,VERT,QUAD,41,,
-111.974747,33.078855,356.89,409022.4565,3660451.253,2,191044.2,0.52,311.8,0,VERT,QUAD,41,,
-111.974747,33.078855,356.85,409022.4564,3660451.242,2,191044.6,0.6,125.6,0,VERT,QUAD,41,,
-111.974747,33.078855,356.87,409022.466,3660451.275,2,191045.8,0.42,308.9,0,VERT,QUAD,41,,
-111.974747,33.078855,356.87,409022.4659,3660451.264,2,191046,0.17,151.5,0,VERT,QUAD,41,,
-111.974747,33.078855,356.93,409022.4847,3660451.275,2,191046.2,0.03,54.5,0,VERT,QUAD,41,,
-111.974747,33.078855,356.87,409022.494,3660451.275,2,191046.6,0.85,118.2,0,VERT,QUAD,41,,
-111.974747,33.078855,357.05,409022.475,3660451.242,2,191047.6,0.71,135.7,0,VERT,QUAD,40,,
-111.974752,33.078849,357.16,409021.9749,3660450.659,2,191049.2,0.13,22.1,0,VERT,QUAD,40,,
-111.974752,33.078849,357.12,409021.9841,3660450.647,2,191049.6,0.76,168.8,0,VERT,QUAD,39,,
-111.974752,33.078849,357.11,409021.9748,3660450.647,2,191049.8,0.24,331.5,0,VERT,QUAD,40,,
-111.974754,33.078848,357.13,409021.8427,3660450.493,2,191051.6,0.66,159.2,0,VERT,QUAD,39,,
-111.974754,33.078848,357.13,409021.8335,3660450.505,2,191051.8,0.25,320.4,0,VERT,QUAD,41,,
-111.974754,33.078848,357.13,409021.8429,3660450.516,2,191052,0.08,13.2,0,VERT,QUAD,40,,
-111.974754,33.078848,357.12,409021.833,3660450.46,2,191052.6,0.96,163.6,0,VERT,QUAD,40,,
-111.974754,33.078848,357.11,409021.8331,3660450.471,2,191052.8,0.32,3.9,0,VERT,QUAD,39,,
-111.974754,33.078848,357.11,409021.8238,3660450.471,2,191053,0.05,227.3,0,VERT,QUAD,39,,
-111.974754,33.078848,357.12,409021.8236,3660450.449,2,191053.6,0.98,162.5,0,VERT,QUAD,40,,
-111.974754,33.078848,357.1,409021.8144,3660450.46,2,191053.8,0.49,325.5,0,VERT,QUAD,41,,
-111.974754,33.078848,357.12,409021.8049,3660450.449,2,191054.6,0.69,161.5,0,VERT,QUAD,41,,
-111.974754,33.078848,357.11,409021.805,3660450.461,2,191054.8,0.3,353.4,0,VERT,QUAD,41,,
-111.974754,33.078847,357.12,409021.8048,3660450.438,2,191055.6,0.68,166.5,0,VERT,QUAD,41,,
-111.974754,33.078848,357.11,409021.7956,3660450.45,2,191056,0.05,215.6,0,VERT,QUAD,41,,
-111.974754,33.078847,357.13,409021.8047,3660450.427,2,191056.6,0.86,161.1,0,VERT,QUAD,41,,
-111.974754,33.078847,357.12,409021.7955,3660450.438,2,191056.8,0.37,341,0,VERT,QUAD,41,,
-111.974754,33.078848,357.26,409021.8329,3660450.449,2,191058.2,0.05,231.5,0,VERT,QUAD,41,,
-111.974754,33.078847,357.25,409021.8328,3660450.438,2,191058.6,0.51,157.6,0,VERT,QUAD,42,,
-111.974754,33.078848,357.46,409021.8799,3660450.482,2,191059.6,0.66,156.8,0,VERT,QUAD,41,,
-111.974754,33.078848,357.41,409021.8707,3660450.493,2,191059.8,0.61,336.5,0,VERT,QUAD,41,,
-111.974753,33.078848,357.44,409021.9077,3660450.46,2,191100.6,0.56,158.2,0,VERT,QUAD,41,,
-111.974753,33.078848,357.43,409021.8985,3660450.471,2,191100.8,0.27,333.5,0,VERT,QUAD,41,,
-111.974753,33.078848,357.46,409021.8984,3660450.46,2,191101,0.14,163.9,0,VERT,QUAD,41,,
-111.974753,33.078847,357.45,409021.9168,3660450.437,2,191101.6,0.88,157.5,0,VERT,QUAD,41,,
-111.974753,33.078847,357.47,409021.9262,3660450.437,2,191101.8,0.55,335.2,0,VERT,QUAD,41,,
-111.974753,33.078848,357.47,409021.9263,3660450.448,2,191102,0.24,356.3,0,VERT,QUAD,41,,
-111.974753,33.078848,357.47,409021.9264,3660450.459,2,191102.8,0.35,333.9,0,VERT,QUAD,41,,
-111.974753,33.078848,357.48,409021.9356,3660450.448,2,191103,0.18,149.7,0,VERT,QUAD,41,,
-111.974753,33.078847,357.48,409021.9355,3660450.437,2,191103.6,0.56,157.3,0,VERT,QUAD,41,,
-111.974753,33.078848,357.51,409021.917,3660450.459,2,191106,0.09,335.9,0,VERT,QUAD,41,,
-111.974753,33.078848,357.5,409021.9173,3660450.482,2,191106.2,0.26,345.6,0,VERT,QUAD,41,,
-111.974753,33.078848,357.48,409021.9265,3660450.47,2,191106.8,0.28,358,0,VERT,QUAD,41,,
-111.974753,33.078848,357.52,409021.9171,3660450.471,2,191108,0.08,358.3,0,VERT,QUAD,41,,
-111.974753,33.078848,357.46,409021.9079,3660450.482,2,191113,0.13,251.9,0,VERT,QUAD,41,,
-111.974753,33.078848,357.46,409021.9078,3660450.471,2,191114,0.13,195.6,0,VERT,QUAD,41,,
-111.974753,33.078848,357.48,409021.8896,3660450.515,2,191114.4,0.66,339.6,0,VERT,QUAD,41,,
-111.974753,33.078848,357.53,409021.908,3660450.493,2,191114.6,0.72,150.1,0,VERT,QUAD,41,,
-111.974753,33.078848,357.46,409021.8989,3660450.515,2,191115,0.36,138,0,VERT,QUAD,41,,
-111.974753,33.078848,357.47,409021.9081,3660450.504,2,191115.8,0.13,343.1,0,VERT,QUAD,41,,
-111.974751,33.078851,357.31,409022.154,3660450.845,2,191116.6,0.89,133.3,0,VERT,QUAD,41,,
-111.974751,33.078851,357.27,409022.1542,3660450.868,2,191116.8,0.64,0.9,0,VERT,QUAD,41,,
-111.974754,33.078851,357.45,409021.8734,3660450.781,1,191117.6,0.68,154.1,0,VERT,QUAD,41,,
-111.974754,33.078851,357.45,409021.8641,3660450.793,1,191117.8,0.17,330.9,0,VERT,QUAD,41,,
-111.974753,33.07885,357.38,409021.9564,3660450.681,2,191118.8,0.5,312.4,0,VERT,QUAD,41,,
-111.974753,33.078849,357.4,409021.9368,3660450.581,2,191119.6,0.59,159.2,0,VERT,QUAD,41,,
-111.974753,33.078849,357.4,409021.9276,3660450.592,2,191119.8,0.27,333.9,0,VERT,QUAD,41,,
-111.974753,33.078848,357.42,409021.9267,3660450.493,2,191120.8,0.3,335,0,VERT,QUAD,41,,
-111.974753,33.078848,357.42,409021.9175,3660450.504,2,191121,0.21,347.9,0,VERT,QUAD,41,,
-111.974753,33.078848,357.42,409021.8987,3660450.493,2,191124,0.39,162,0,VERT,QUAD,46,,
-111.974753,33.078848,357.43,409021.9076,3660450.448,2,191124.6,0.72,165.7,0,VERT,QUAD,45,,
-111.974753,33.078848,357.41,409021.8891,3660450.471,2,191126,0.53,155.3,0,VERT,QUAD,45,,
-111.974753,33.078847,357.41,409021.9075,3660450.437,2,191126.6,0.68,157,0,VERT,QUAD,45,,
-111.974753,33.078848,357.4,409021.8983,3660450.449,2,191126.8,0.29,330,0,VERT,QUAD,45,,
-111.974753,33.078847,357.26,409021.926,3660450.415,2,191127.6,0.87,155.2,0,VERT,QUAD,45,,
-111.974753,33.078847,357.3,409021.9259,3660450.404,2,191127.8,0.38,336.9,0,VERT,QUAD,45,,
-111.974753,33.078847,357.23,409021.9352,3660450.404,2,191129,0.23,140.1,0,VERT,QUAD,45,,
-111.974753,33.078847,357.2,409021.9351,3660450.393,2,191129.6,0.78,157.2,0,VERT,QUAD,46,,
-111.974753,33.078847,357.22,409021.9443,3660450.382,2,191129.8,0.24,349.3,0,VERT,QUAD,45,,
-111.974753,33.078847,357.22,409021.935,3660450.382,2,191130.6,0.5,156,0,VERT,QUAD,45,,
-111.974753,33.078847,357.21,409021.9258,3660450.393,2,191130.8,0.19,335.6,0,VERT,QUAD,46,,
-111.974753,33.078847,357.16,409021.9165,3660450.404,2,191132.2,0.48,329.8,0,VERT,QUAD,45,,
-111.974753,33.078847,357.15,409021.9257,3660450.382,2,191132.6,0.49,159.8,0,VERT,QUAD,45,,
-111.974753,33.078847,357.23,409021.9164,3660450.393,2,191135.2,0.03,301.1,0,VERT,QUAD,46,,
-111.974753,33.078847,357.25,409021.9256,3660450.371,2,191136,0.38,160.5,0,VERT,QUAD,45,,
-111.974753,33.078847,357.26,409021.9162,3660450.371,2,191136.6,0.46,161.3,0,VERT,QUAD,45,,
-111.974754,33.078847,357.27,409021.8699,3660450.404,2,191137.6,0.5,216.2,0,VERT,QUAD,45,,
-111.974754,33.078847,357.27,409021.8607,3660450.427,2,191137.8,0.19,352.4,0,VERT,QUAD,45,,
-111.974754,33.078847,357.31,409021.87,3660450.416,2,191138,0.04,131.1,0,VERT,QUAD,45,,
-111.975291,33.078865,356.84,408971.7004,3660452.855,2,191214,2.8,273.8,0,VERT,QUAD,65,,
-111.974902,33.078808,359.55,409008.0247,3660446.176,1,192200.4,0.34,277.9,0,VERT,QUAD,66,,
-111.974901,33.078807,359.4,409008.0336,3660446.131,1,192200.8,0.03,10.9,0,VERT,QUAD,66,,
-111.974901,33.078807,359.31,409008.0429,3660446.131,1,192201,0.11,89.8,0,VERT,QUAD,65,,
-111.974901,33.078807,359.29,409008.0614,3660446.109,1,192201.2,0.04,184.1,0,VERT,QUAD,66,,
-111.974901,33.078807,359.3,409008.0522,3660446.12,1,192201.4,0.16,314.1,0,VERT,QUAD,66,,
-111.974901,33.078807,359.23,409008.0706,3660446.098,1,192202.2,0.04,238.9,0,VERT,QUAD,65,,
-111.974901,33.078807,359.21,409008.0799,3660446.086,1,192202.6,0.2,116.4,0,VERT,QUAD,66,,
-111.974901,33.078807,359.2,409008.0798,3660446.075,1,192202.8,0.11,185.8,0,VERT,QUAD,66,,
-111.974901,33.078807,359.18,409008.0892,3660446.086,1,192203.2,0.04,146.5,0,VERT,QUAD,66,,
-111.974901,33.078807,359.19,409008.0985,3660446.086,1,192203.4,0.13,56.4,0,VERT,QUAD,67,,
-111.974901,33.078807,359.18,409008.0984,3660446.075,1,192203.6,0.14,183.3,0,VERT,QUAD,66,,
-111.974901,33.078807,359.18,409008.0982,3660446.053,1,192204,0.22,167,0,VERT,QUAD,66,,
-111.974901,33.078807,359.17,409008.0981,3660446.042,1,192204.4,0.27,174.5,0,VERT,QUAD,66,,
-111.974901,33.078807,359.3,409008.0705,3660446.086,1,192204.8,0.1,142.4,0,VERT,QUAD,66,,
-111.974901,33.078807,359.39,409008.0523,3660446.131,1,192206.4,0.12,0,0,VERT,QUAD,66,,
-111.974901,33.078807,359.35,409008.0615,3660446.12,1,192206.8,0.16,113.6,0,VERT,QUAD,66,,
-111.974895,33.078807,359.58,409008.677,3660446.059,2,192207.2,0.1,253.4,0,VERT,QUAD,67,,
-111.974895,33.078807,359.58,409008.6677,3660446.059,2,192207.6,0.1,269,0,VERT,QUAD,66,,
-111.97489,33.078807,359.7,409009.0875,3660446.033,2,192208.2,0.03,243.7,0,VERT,QUAD,66,,
-111.974885,33.078806,359.83,409009.5259,3660445.995,2,192209.4,0.14,208.3,0,VERT,QUAD,66,,
-111.974885,33.078806,359.83,409009.526,3660446.006,2,192209.6,0.11,358.3,0,VERT,QUAD,66,,
-111.974885,33.078806,359.83,409009.5353,3660446.006,2,192209.8,0.04,87.8,0,VERT,QUAD,66,,
-111.974884,33.078806,359.85,409009.6472,3660445.994,2,192210.2,0.05,333.8,0,VERT,QUAD,66,,
-111.974884,33.078806,359.85,409009.6379,3660445.994,2,192210.4,0.13,237.9,0,VERT,QUAD,65,,
-111.974884,33.078806,359.85,409009.6473,3660446.005,2,192210.8,0.08,51.6,0,VERT,QUAD,66,,
-111.974884,33.078806,360.21,409009.638,3660446.005,2,192211.2,0.21,267.2,0,VERT,QUAD,66,,
-111.974884,33.078806,360.17,409009.6286,3660445.994,2,192211.4,0.17,240.5,0,VERT,QUAD,66,,
-111.974887,33.078802,359.54,409009.3349,3660445.531,2,192211.8,0.23,211.1,0,VERT,QUAD,66,,
-111.97489,33.0788,359.15,409009.1362,3660445.245,2,192212.2,0.16,217.7,0,VERT,QUAD,66,,
-111.97489,33.078799,359.15,409009.1361,3660445.234,2,192212.6,0.08,241.8,0,VERT,QUAD,65,,
-111.974891,33.078798,358.93,409009.0037,3660445.047,2,192213.2,0.05,213.3,0,VERT,QUAD,66,,
-111.974891,33.078798,358.95,409009.0039,3660445.069,2,192213.4,0.37,6.4,0,VERT,QUAD,66,,
-111.974892,33.078797,358.79,409008.9185,3660444.925,2,192213.8,0.25,187.3,0,VERT,QUAD,66,,
-111.974892,33.078796,358.74,409008.862,3660444.871,2,192214.2,0.14,25.1,0,VERT,QUAD,66,,
-111.974892,33.078796,358.75,409008.8714,3660444.882,2,192214.4,0.14,25.1,0,VERT,QUAD,65,,
-111.974892,33.078796,358.7,409008.8713,3660444.87,2,192214.6,0.11,195.3,0,VERT,QUAD,66,,
-111.974892,33.078796,358.72,409008.8619,3660444.859,2,192214.8,0.43,195.3,0,VERT,QUAD,65,,
-111.974893,33.078795,358.62,409008.8334,3660444.804,2,192215.4,0.96,182,0,VERT,QUAD,65,,
-111.974893,33.078795,358.57,409008.8241,3660444.804,2,192215.6,0.28,253.4,0,VERT,QUAD,66,,
-111.974893,33.078794,358.24,409008.7763,3660444.683,2,192216,0.09,203.1,0,VERT,QUAD,65,,
-111.974893,33.078794,358.25,409008.776,3660444.661,2,192216.2,0.09,203.1,0,VERT,QUAD,66,,
-111.974893,33.078794,358.27,409008.7759,3660444.65,2,192216.4,0.11,178.3,0,VERT,QUAD,65,,
-111.974893,33.078794,358.21,409008.7758,3660444.638,2,192217.2,0.04,17.3,0,VERT,QUAD,65,,
-111.974893,33.078794,358.23,409008.7757,3660444.627,2,192217.4,0.17,140.6,0,VERT,QUAD,65,,
-111.974893,33.078794,358.16,409008.7756,3660444.616,2,192218,0.03,61.4,0,VERT,QUAD,66,,
-111.974893,33.078794,358.16,409008.7755,3660444.605,2,192218.2,0.03,61.4,0,VERT,QUAD,66,,
-111.974893,33.078794,358.16,409008.7754,3660444.594,2,192218.6,0.12,219.9,0,VERT,QUAD,66,,
-111.974893,33.078794,358.07,409008.7661,3660444.594,2,192219.8,0.02,332.6,0,VERT,QUAD,66,,
-111.974893,33.078794,358.02,409008.766,3660444.583,2,192220,0.06,30.6,0,VERT,QUAD,66,,
-111.974893,33.078793,358.02,409008.7659,3660444.572,2,192220.2,0.07,275.7,0,VERT,QUAD,65,,
-111.974893,33.078793,358.01,409008.7658,3660444.561,2,192220.6,0.17,207.9,0,VERT,QUAD,66,,
-111.974893,33.078793,358,409008.7565,3660444.561,2,192220.8,0.1,12.2,0,VERT,QUAD,66,,
-111.974893,33.078793,357.97,409008.7564,3660444.55,2,192221.2,0.11,139.9,0,VERT,QUAD,66,,
-111.974894,33.078793,357.95,409008.747,3660444.55,2,192222.2,0.04,309.6,0,VERT,QUAD,66,,
-111.974894,33.078793,357.96,409008.7469,3660444.539,2,192222.8,0.08,250.1,0,VERT,QUAD,65,,
-111.974894,33.078793,357.95,409008.7376,3660444.539,2,192224.6,0.23,198.8,0,VERT,QUAD,65,,
-111.974894,33.078793,357.87,409008.7375,3660444.528,2,192225.2,0.11,286.9,0,VERT,QUAD,66,,
-111.974894,33.078793,357.84,409008.7374,3660444.517,2,192226.2,0.01,342.4,0,VERT,QUAD,65,,
