Year,SOIL_DATE,Core,Depth,SLSND,SLSLT,SLCLY,SLTX,SLWP1,SLWP2,SLFC1,UTMX,UTMY
2015,5/1/2015,2015-p04-2,135,64.56,12,23.44,Sandy Clay Loam,0.091865641,0.103546099,0.188063547,408935.5292,3660515.001
2015,5/1/2015,2015-p04-2,165,66.56,12,21.44,Sandy Clay Loam,0.086614173,0.100938967,0.174990012,408935.5292,3660515.001
2015,5/1/2015,2015-p04-3,15,58.56,16,25.44,Sandy Clay Loam ,0.098701299,0.112404511,0.188349515,408935.0384,3660483.005
2015,5/1/2015,2015-p04-3,45,68.56,8,23.44,Sandy Clay Loam ,0.096703297,0.107168983,0.186635945,408935.0384,3660483.005
2015,5/1/2015,2015-p04-3,75,58.56,12,29.44,Sandy Clay Loam ,0.127793296,0.136929461,0.245888802,408935.0384,3660483.005
2015,5/1/2015,2015-p04-3,105,66.56,10,23.44,Sandy Clay Loam ,0.090614887,0.10459588,0.160064026,408935.0384,3660483.005
2015,5/1/2015,2015-p04-3,135,70.56,6,23.44,Sandy Clay Loam ,0.107264749,0.104818259,0.148992112,408935.0384,3660483.005
2015,5/1/2015,2015-p04-3,165,68.56,6,25.44,Sandy Clay Loam ,0.083243631,0.093143084,0.200726979,408935.0384,3660483.005
2015,5/1/2015,2015-p04-4,15,72.56,6,21.44,Sandy Clay Loam,0.090472378,0.104751216,0.169225277,408934.551,3660451.008
2015,5/1/2015,2015-p04-4,45,66.56,8,25.44,Sandy Clay Loam,0.076640997,0.085748313,0.146118721,408934.551,3660451.008
2015,5/1/2015,2015-p04-4,75,71.84,6,22.16,Sandy Clay Loam,0.109042553,0.125630089,0.201817493,408934.551,3660451.008
2015,5/1/2015,2015-p04-4,105,61.84,14,24.16,Sandy Clay Loam,0.092815534,0.113888889,0.193644068,408934.551,3660451.008
2015,5/1/2015,2015-p04-4,135,71.84,2,26.16,Sandy Clay Loam,0.072147651,0.08312552,0.144374508,408934.551,3660451.008
2015,5/1/2015,2015-p04-4,165,75.84,10,14.16,Sandy Loam,0.073249551,0.071655489,0.128078818,408934.551,3660451.008
2015,5/1/2015,2015-p04-5,15,67.84,10,22.16,Sandy Clay Loam,0.093952484,0.099962561,0.158793172,408934.0653,3660419.011
2015,5/1/2015,2015-p04-5,45,65.84,8,26.16,Sandy Clay Loam,0.128656915,0.12714914,0.190849134,408934.0653,3660419.011
2015,5/1/2015,2015-p04-5,75,57.84,14,28.16,Sandy Clay Loam,0.112440191,0.120411817,0.180521597,408934.0653,3660419.011
2015,5/1/2015,2015-p04-5,105,61.84,10,28.16,Sandy Clay Loam,0.096480331,0.107552392,0.16235575,408934.0653,3660419.011
2015,5/1/2015,2015-p04-5,135,69.84,16,14.16,Sandy Loam,0.074166667,0.089939024,0.141467728,408934.0653,3660419.011
2015,5/1/2015,2015-p04-5,165,63.84,14,22.16,Sandy Clay Loam,0.109607578,0.12312187,0.215261044,408934.0653,3660419.011
2015,5/1/2015,2015-p05-1,15,58.4,10.72,30.88,Sandy Clay Loam,0.101793909,0.106945036,0.176168024,408906.2948,3660547.45
2015,5/1/2015,2015-p05-1,45,66.4,6.72,26.88,Sandy Clay Loam,0.094339623,0.102006689,0.167130919,408906.2948,3660547.45
2015,5/1/2015,2015-p05-1,75,53.68,17.44,28.88,Sandy Clay Loam,0.131462334,0.136630754,0.233254157,408906.2948,3660547.45
2015,5/1/2015,2015-p05-1,105,51.68,13.44,34.88,Sandy Clay Loam,0.121791881,0.13135187,0.220726783,408906.2948,3660547.45
2015,5/1/2015,2015-p05-1,135,53.68,11.44,34.88,Sandy Clay Loam,0.1026504,0.117055511,0.1937046,408906.2948,3660547.45
2015,5/1/2015,2015-p05-1,165,65.68,11.44,22.88,Sandy Clay Loam,0.081514325,0.091257669,0.182429189,408906.2948,3660547.45
2015,5/1/2015,2015-p05-2,15,65.12,10,24.88,Sandy Clay Loam,0.092105263,0.101966874,0.164886205,408905.7936,3660515.454
2015,5/1/2015,2015-p05-2,45,55.68,13.44,30.88,Sandy Clay Loam,0.09808519,0.097506679,0.161778619,408905.7936,3660515.454
2015,5/1/2015,2015-p05-2,75,67.68,9.44,22.88,Sandy Clay Loam,0.111201299,0.113017999,0.195018995,408905.7936,3660515.454
2015,5/1/2015,2015-p05-2,105,69.68,7.44,22.88,Sandy Clay Loam,0.073992995,0.084059233,0.157803718,408905.7936,3660515.454
2015,5/1/2015,2015-p05-2,135,75.68,5.44,18.88,Sandy Loam,0.061992304,0.064152579,0.120216119,408905.7936,3660515.454
2015,5/1/2015,2015-p05-2,165,71.68,5.44,22.88,Sandy Clay Loam,0.077822433,0.081118881,0.176763804,408905.7936,3660515.454
2015,5/1/2015,2015-p05-3,15,55.12,16.72,28.16,Sandy Clay Loam,0.084550686,0.100420168,0.166021029,408905.3214,3660483.457
2015,5/1/2015,2015-p05-3,45,61.12,12.72,26.16,Sandy Clay Loam,0.076470588,0.089052288,0.150943396,408905.3214,3660483.457
2015,5/1/2015,2015-p05-3,75,61.12,8.72,30.16,Sandy Clay Loam,0.088435374,0.106382979,0.182778229,408905.3214,3660483.457
2015,5/1/2015,2015-p05-3,105,63.12,10.72,26.16,Sandy Clay Loam,0.070088496,0.082055533,0.15601023,408905.3214,3660483.457
2015,5/1/2015,2015-p05-3,135,57.12,10.72,32.16,Sandy Clay Loam,0.080268881,0.093466032,0.191646192,408905.3214,3660483.457
2015,5/1/2015,2015-p05-3,165,63.12,10.72,26.16,Sandy Clay Loam,0.082599581,0.100038926,0.202747513,408905.3214,3660483.457
2015,5/1/2015,2015-p05-4,15,61.12,8.72,30.16,Sandy Clay Loam,0.087619878,0.097087379,0.160521583,408904.8211,3660451.46
2015,5/1/2015,2015-p05-4,45,65.12,6.72,28.16,Sandy Clay Loam,0.099732518,0.115802171,0.177399757,408904.8211,3660451.46
2015,5/1/2015,2015-p05-4,75,55.12,8.72,36.16,Sandy Clay ,0.102966841,0.126592357,0.175961538,408904.8211,3660451.46
2015,5/1/2015,2015-p05-4,105,59.12,8.72,32.16,Sandy Clay Loam,0.084972792,0.097069597,0.165682968,408904.8211,3660451.46
2015,5/1/2015,2015-p05-4,135,63.12,14.72,22.16,Sandy Clay Loam,0.074553571,0.086956522,0.166666667,408904.8211,3660451.46
2015,5/1/2015,2015-p05-4,165,63.12,12.72,24.16,Sandy Clay Loam,0.06316688,0.085462287,0.174224344,408904.8211,3660451.46
2015,5/1/2015,2015-p05-5,15,69.84,10,20.16,Sandy Clay Loam,0.087242798,0.089187843,0.155555556,408904.3575,3660419.463
2015,5/1/2015,2015-p05-5,45,63.84,12,24.16,Sandy Clay Loam,0.104891816,0.113907285,0.189478377,408904.3575,3660419.463
2015,5/1/2015,2015-p05-5,75,53.12,20.72,26.16,Sandy Clay Loam,0.122939237,0.14484127,0.212669683,408904.3575,3660419.463
2015,5/1/2015,2015-p05-5,105,55.12,16.72,28.16,Sandy Clay Loam,0.10020202,0.119455645,0.223588342,408904.3575,3660419.463
2015,5/1/2015,2015-p05-5,135,63.12,12.72,24.16,Sandy Clay Loam,0.085496867,0.094927873,0.157976654,408904.3575,3660419.463
2015,5/1/2015,2015-p05-5,165,57.12,14.72,28.16,Sandy Clay Loam,0.109025916,0.131782946,0.214150047,408904.3575,3660419.463
2015,5/1/2015,2015-p06-1,15,53.68,15.44,30.88,Sandy Clay Loam,0.084821429,0.104351895,0.16689529,408879.8694,3660547.852
2015,5/1/2015,2015-p06-1,45,55.68,13.44,30.88,Sandy Clay Loam,0.086190918,0.10648855,0.163106796,408879.8694,3660547.852
2015,5/1/2015,2015-p06-1,75,59.68,7.44,32.88,Sandy Clay Loam,0.113082955,0.12243221,0.184220605,408879.8694,3660547.852
2015,5/1/2015,2015-p06-1,105,65.68,9.44,24.88,Sandy Clay Loam,0.079120879,0.089772727,0.141069888,408879.8694,3660547.852
2015,5/1/2015,2015-p06-1,135,58.4,15.44,26.16,Sandy Clay Loam,0.082792208,0.099616858,0.185694635,408879.8694,3660547.852
2015,5/1/2015,2015-p06-1,165,62.4,15.44,22.16,Sandy Clay Loam,0.073183214,0.078683834,0.132320072,408879.8694,3660547.852
2015,5/1/2015,2015-p06-2,15,54.4,15.44,30.16,Sandy Clay Loam,0.088473205,0.099103139,0.169014085,408879.4005,3660515.855
2015,5/1/2015,2015-p06-2,45,64.4,7.44,28.16,Sandy Clay Loam,0.09554413,0.090459046,0.168084042,408879.4005,3660515.855
2015,5/1/2015,2015-p06-2,75,64.4,5.44,30.16,Sandy Clay Loam,0.09948269,0.108391608,0.182597514,408879.4005,3660515.855
2015,5/1/2015,2015-p06-2,105,58.4,9.44,32.16,Sandy Clay Loam,0.114942529,0.121757544,0.214841961,408879.4005,3660515.855
2015,5/1/2015,2015-p06-2,135,50.4,15.44,34.16,Sandy Clay Loam,0.127153404,0.126431516,0.222268041,408879.4005,3660515.855
2015,5/1/2015,2015-p06-2,165,52.4,17.44,30.16,Sandy Clay Loam,0.099376461,0.113807531,0.209292035,408879.4005,3660515.855
2015,5/1/2015,2015-p06-3,15,56.4,17.44,26.16,Sandy Clay Loam,0.094810769,0.090832985,0.163132843,408878.8994,3660483.858
2015,5/1/2015,2015-p06-3,45,54.4,13.44,32.16,Sandy Clay Loam,0.106827682,0.113341204,0.196785574,408878.8994,3660483.858
2015,5/1/2015,2015-p06-3,75,48.4,19.44,32.16,Sandy Clay Loam,0.138211382,0.136113657,0.245901639,408878.8994,3660483.858
2015,5/1/2015,2015-p06-3,105,44.4,17.44,38.16,Clay Loam,0.122931442,0.125186846,0.216052061,408878.8994,3660483.858
2015,5/1/2015,2015-p06-3,135,50.4,17.44,32.16,Sandy Clay Loam,0.104362703,0.109362707,0.180382775,408878.8994,3660483.858
2015,5/1/2015,2015-p06-3,165,64.4,9.44,26.16,Sandy Clay Loam,0.072594073,0.086415233,0.169218689,408878.8994,3660483.858
2015,5/1/2015,2015-p06-4,15,60.4,11.44,28.16,Sandy Clay Loam,0.085747393,0.090657439,0.152337858,408878.4107,3660451.862
2015,5/1/2015,2015-p06-4,45,52.4,13.44,34.16,Sandy Clay Loam,0.127742392,0.121437423,0.211440678,408878.4107,3660451.862
2015,5/1/2015,2015-p06-4,75,59.84,12.72,27.44,Sandy Clay Loam,0.097397476,0.100676482,0.203616014,408878.4107,3660451.862
2015,5/1/2015,2015-p06-4,105,63.84,14.72,21.44,Sandy Clay Loam,0.092672414,0.102628285,0.17733523,408878.4107,3660451.862
2015,5/1/2015,2015-p06-4,135,57.84,14.72,27.44,Sandy Clay Loam,0.109311741,0.08885363,0.165698973,408878.4107,3660451.862
2015,5/1/2015,2015-p06-4,165,47.84,18.72,33.44,Sandy Clay Loam,0.119595537,0.118531623,0.214839961,408878.4107,3660451.862
2015,5/1/2015,2015-p06-5,15,55.84,18.72,25.44,Sandy Clay Loam,0.087602659,0.08893006,0.159396657,408877.9234,3660419.865
2015,5/1/2015,2015-p06-5,45,53.84,18.72,27.44,Sandy Clay Loam,0.095435685,0.092951201,0.167669819,408877.9234,3660419.865
2015,5/1/2015,2015-p06-5,75,49.84,16.72,33.44,Sandy Clay Loam,0.125472671,0.125760649,0.218260188,408877.9234,3660419.865
2015,5/1/2015,2015-p06-5,105,49.84,18.72,31.44,Sandy Clay Loam,0.108924485,0.110903135,0.219822109,408877.9234,3660419.865
2015,5/1/2015,2015-p06-5,135,61.84,16.72,21.44,Sandy Clay Loam,0.115099926,0.088299261,0.180590717,408877.9234,3660419.865
2015,5/1/2015,2015-p06-5,165,53.84,22.72,23.44,Sandy Clay Loam,0.114956245,0.117357407,0.23366508,408877.9234,3660419.865
2015,5/1/2015,2015-p07-1,15,51.84,22.72,25.44,Sandy Clay Loam,0.09009009,0.112758311,0.187568757,408850.1807,3660548.303
2015,5/1/2015,2015-p07-1,45,49.84,20.72,29.44,Sandy Clay Loam,0.088406359,0.122992558,0.171929825,408850.1807,3660548.303
2015,5/1/2015,2015-p07-1,75,61.12,16.72,22.16,Sandy Clay Loam,0.064065855,0.082712105,0.15054139,408850.1807,3660548.303
2015,5/1/2015,2015-p07-1,105,63.12,12.72,24.16,Sandy Clay Loam,0.068173258,0.08380521,0.159168242,408850.1807,3660548.303
2015,5/1/2015,2015-p07-1,135,67.12,10.72,22.16,Sandy Clay Loam,0.078549849,0.094469116,0.166385135,408850.1807,3660548.303
2015,5/1/2015,2015-p07-1,165,65.12,12.72,22.16,Sandy Clay Loam,0.066596565,,0.167927928,408850.1807,3660548.303
2015,5/1/2015,2015-p07-2,15,51.12,18.72,30.16,Sandy Clay Loam,0.089162562,0.097550676,0.178969957,408849.7002,3660516.307
2015,5/1/2015,2015-p07-2,45,51.12,18.72,30.16,Sandy Clay Loam,0.091525424,0.101057082,0.172165821,408849.7002,3660516.307
2015,5/1/2015,2015-p07-2,75,61.12,12.72,26.16,Sandy Clay Loam,0.083364347,0.088881263,0.156289177,408849.7002,3660516.307
2015,5/1/2015,2015-p07-2,105,49.12,20.72,30.16,Sandy Clay Loam,0.090465632,0.101198872,0.205709488,408849.7002,3660516.307
2015,5/1/2015,2015-p07-2,135,45.84,24.72,29.44,Sandy Clay Loam,0.09025595,0.108058608,0.217169374,408849.7002,3660516.307
2015,5/1/2015,2015-p07-2,165,53.84,18.72,27.44,Sandy Clay Loam,0.081533715,0.096279248,0.185675182,408849.7002,3660516.307
2015,5/1/2015,2015-p07-3,15,51.12,18.72,30.16,Sandy Clay Loam,0.093887335,0.0956,0.194178628,408849.2192,3660484.31
2015,5/1/2015,2015-p07-3,45,49.12,20.72,30.16,Sandy Clay Loam,0.093510815,0.102972857,0.181091251,408849.2192,3660484.31
2015,5/1/2015,2015-p07-3,75,51.12,22.72,26.16,Sandy Clay Loam,0.114164905,0.126034959,0.206086287,408849.2192,3660484.31
2015,5/1/2015,2015-p07-3,105,49.12,20.72,30.16,Sandy Clay Loam,0.108219744,0.11882778,0.207760711,408849.2192,3660484.31
2015,5/1/2015,2015-p07-3,135,61.12,16.72,22.16,Sandy Clay Loam,0.094805195,0.100302419,0.194557823,408849.2192,3660484.31
2015,5/1/2015,2015-p07-3,165,63.12,12.72,24.16,Sandy Clay Loam,0.072742475,0.082186066,0.162640207,408849.2192,3660484.31
2015,5/1/2015,2015-p07-4,15,49.12,24.72,26.16,Sandy Clay Loam,0.088907705,0.091673675,0.171207658,408848.732,3660452.313
2015,5/1/2015,2015-p07-4,45,51.12,20.72,28.16,Sandy Clay Loam,0.089183223,0.087946429,0.161589404,408848.732,3660452.313
2015,5/1/2015,2015-p07-4,75,55.12,20.72,24.16,Sandy Clay Loam,0.093129771,0.09602649,0.178855326,408848.732,3660452.313
2015,5/1/2015,2015-p07-4,105,53.12,18.72,28.16,Sandy Clay Loam,0.106463878,0.104227405,0.207416463,408848.732,3660452.313
2015,5/1/2015,2015-p07-4,135,55.12,16.72,28.16,Sandy Clay Loam,0.096102746,0.095726496,0.174350377,408848.732,3660452.313
2015,5/1/2015,2015-p07-4,165,57.12,16.72,26.16,Sandy Clay Loam,0.103656087,0.102832244,0.211640212,408848.732,3660452.313
2015,5/1/2015,2015-p07-5,15,59.12,18.72,22.16,Sandy Clay Loam,0.07041107,0.075450019,0.141202673,408848.2313,3660420.317
2015,5/1/2015,2015-p07-5,45,73.12,10.72,16.16,Sandy Loam,0.047922127,0.051326816,0.10997815,408848.2313,3660420.317
2015,5/1/2015,2015-p07-5,75,75.12,8.72,16.16,Sandy Loam ,0.05849775,0.053155007,0.110135674,408848.2313,3660420.317
2015,5/1/2015,2015-p07-5,105,67.12,12.72,20.16,Sandy Clay Loam,0.067131938,0.06595153,0.132321041,408848.2313,3660420.317
2015,5/1/2015,2015-p07-5,135,63.12,14.72,22.16,Sandy Clay Loam,0.074365391,0.074570591,0.147797597,408848.2313,3660420.317
2015,5/1/2015,2015-p07-5,165,55.12,22.72,22.16,Sandy Clay Loam,0.099802761,0.105173876,0.23315639,408848.2313,3660420.317
2015,5/1/2015,2015-p08-1,15,51.12,23.44,25.44,Sandy Clay Loam ,0.095356257,0.11322314,0.179082569,408823.7626,3660548.705
2015,5/1/2015,2015-p08-1,45,51.12,19.44,29.44,Sandy Clay Loam ,0.099721891,0.11943958,0.191666667,408823.7626,3660548.705
2015,5/1/2015,2015-p08-1,75,53.12,20.72,26.16,Sandy Clay Loam ,0.083455344,0.106608969,0.171794872,408823.7626,3660548.705
2015,5/1/2015,2015-p08-1,105,65.12,12.72,22.16,Sandy Clay Loam ,0.068832835,0.098883573,0.164377072,408823.7626,3660548.705
2015,5/1/2015,2015-p08-1,135,61.12,12.72,26.16,Sandy Clay Loam ,0.088342441,0.107677451,0.147590361,408823.7626,3660548.705
2015,5/1/2015,2015-p08-1,165,51.12,10.72,38.16,Sandy Clay,0.12716763,0.151053864,0.249571918,408823.7626,3660548.705
2015,5/1/2015,2015-p08-2,15,54.4,17.44,28.16,Sandy Clay Loam,0.085972851,0.10410618,0.184354486,408823.2644,3660516.709
2015,5/1/2015,2015-p08-2,45,54.4,17.44,28.16,Sandy Clay Loam,0.096474235,0.101890272,0.163424125,408823.2644,3660516.709
2015,5/1/2015,2015-p08-2,75,55.12,19.44,25.44,Sandy Clay Loam,0.086200904,0.097926267,0.156087824,408823.2644,3660516.709
2015,5/1/2015,2015-p08-2,105,45.12,19.44,35.44,Sandy Clay,0.11377741,0.129240711,0.219249029,408823.2644,3660516.709
2015,5/1/2015,2015-p08-2,135,47.12,21.44,31.44,Sandy Clay Loam,0.10402565,0.112903226,0.191504425,408823.2644,3660516.709
2015,5/1/2015,2015-p08-2,165,47.12,20.72,32.16,Sandy Clay Loam,0.091293322,0.108153078,0.195081284,408823.2644,3660516.709
2015,5/1/2015,2015-p08-3,15,53.12,18.72,28.16,Sandy Clay Loam,0.091490964,0.10168031,0.178270042,408822.779,3660484.712
2015,5/1/2015,2015-p08-3,45,59.12,14.72,26.16,Sandy Clay Loam,0.086601942,0.089154089,0.160274964,408822.779,3660484.712
2015,5/1/2015,2015-p08-3,75,48.4,19.44,32.16,Sandy Clay Loam,0.121586233,0.125987526,0.216633663,408822.779,3660484.712
2015,5/1/2015,2015-p08-3,105,42.4,21.44,36.16,Clay Loam,0.125157233,0.122485472,0.213190184,408822.779,3660484.712
2015,5/1/2015,2015-p08-3,135,43.12,28.72,28.16,Clay Loam,0.114608555,0.119450801,0.205653021,408822.779,3660484.712
2015,5/1/2015,2015-p08-3,165,47.12,24.72,28.16,Sandy Clay Loam,0.087804878,0.102622061,0.195217179,408822.779,3660484.712
2015,5/1/2015,2015-p08-4,15,57.12,18.72,24.16,Sandy Clay Loam,0.069837189,0.094358462,0.159760589,408822.3123,3660452.715
2015,5/1/2015,2015-p08-4,45,59.12,18.72,22.16,Sandy Clay Loam,0.067573311,0.096187175,0.14825462,408822.3123,3660452.715
2015,5/1/2015,2015-p08-4,75,64.4,13.44,22.16,Sandy Clay Loam,0.066643283,0.087732919,0.154647127,408822.3123,3660452.715
2015,5/1/2015,2015-p08-4,105,54.4,17.44,28.16,Sandy Clay Loam,0.083416087,0.116449511,0.186502508,408822.3123,3660452.715
2015,5/1/2015,2015-p08-4,135,54.4,15.44,30.16,Sandy Clay Loam,0.099389712,0.128775835,0.204808137,408822.3123,3660452.715
2015,5/1/2015,2015-p08-4,165,40.4,25.44,34.16,Clay Loam,0.094229971,0.128722382,0.21654594,408822.3123,3660452.715
2015,5/1/2015,2015-p08-5,15,61.12,17.44,21.44,Sandy Clay Loam,0.071912651,0.097692862,0.157436709,408821.8294,3660420.718
2015,5/1/2015,2015-p08-5,45,63.12,17.44,19.44,Sandy Loam,0.064547837,0.085466867,0.130096368,408821.8294,3660420.718
2015,5/1/2015,2015-p08-5,75,53.12,19.44,27.44,Sandy Clay Loam,0.078772803,0.105222136,0.184815951,408821.8294,3660420.718
2015,5/1/2015,2015-p08-5,105,49.12,19.44,31.44,Sandy Clay Loam,0.098002787,0.128037722,0.215348837,408821.8294,3660420.718
2015,5/1/2015,2015-p08-5,135,45.12,20.72,34.16,Sandy Clay Loam,0.104311544,0.129657228,0.227022059,408821.8294,3660420.718
2015,5/1/2015,2015-p08-5,165,45.12,22.72,32.16,Sandy Clay Loam,0.099053168,0.129357088,0.238231098,408821.8294,3660420.718
2015,5/1/2015,2015-p09-1,15,58.4,13.44,28.16,Sandy Clay Loam,0.097493036,0.107782101,0.181303116,408793.358,3660549.168
2015,5/1/2015,2015-p09-1,45,52.4,19.44,28.16,Sandy Clay Loam,0.104895105,0.11625,0.190249703,408793.358,3660549.168
2015,5/1/2015,2015-p09-1,75,57.84,18.72,23.44,Sandy Clay Loam,0.093364198,0.10472841,0.17016129,408793.358,3660549.168
2015,5/1/2015,2015-p09-1,105,55.84,18.72,25.44,Sandy Clay Loam,0.095713691,0.113478261,0.176337262,408793.358,3660549.168
2015,5/1/2015,2015-p09-1,135,53.84,22.72,23.44,Sandy Clay Loam,0.113594891,0.131292791,0.212149103,408793.358,3660549.168
2015,5/1/2015,2015-p09-1,165,47.12,20.72,32.16,Sandy Clay Loam,0.103130016,0.118778754,0.216602317,408793.358,3660549.168
2015,5/1/2015,2015-p09-2,15,53.12,20.72,26.16,Sandy Clay Loam,0.091492777,0.108065779,0.199443782,408792.8661,3660517.171
2015,5/1/2015,2015-p09-2,45,53.12,20.72,26.16,Sandy Clay Loam,0.096423017,0.111204013,0.185438455,408792.8661,3660517.171
2015,5/1/2015,2015-p09-2,75,67.12,16.72,16.16,Sandy Loam,0.055968689,0.069937024,0.130496454,408792.8661,3660517.171
2015,5/1/2015,2015-p09-2,105,61.12,16.72,22.16,Sandy Clay Loam,0.076061121,0.083555556,0.16,408792.8661,3660517.171
2015,5/1/2015,2015-p09-2,135,54.4,19.44,26.16,Sandy Clay Loam,0.077119727,0.09707299,0.176673866,408792.8661,3660517.171
2015,5/1/2015,2015-p09-2,165,72.4,7.44,20.16,Sandy Clay Loam,0.08168028,0.082154088,0.140041068,408792.8661,3660517.171
2015,5/1/2015,2015-p09-3,15,53.84,22.72,23.44,Sandy Clay Loam,0.090152566,0.097582038,0.184968989,408792.3853,3660485.174
2015,5/1/2015,2015-p09-3,45,55.84,18.72,25.44,Sandy Clay Loam,0.087776569,0.099672608,0.166353736,408792.3853,3660485.174
2015,5/1/2015,2015-p09-3,75,51.12,17.44,31.44,Sandy Clay Loam,0.07909363,0.091068301,0.167600172,408792.3853,3660485.174
2015,5/1/2015,2015-p09-3,105,51.12,18.72,30.16,Sandy Clay Loam,0.07977208,0.097590361,0.174228675,408792.3853,3660485.174
2015,5/1/2015,2015-p09-3,135,47.12,20.72,32.16,Sandy Clay Loam,0.086477987,0.102092352,0.18880597,408792.3853,3660485.174
2015,5/1/2015,2015-p09-3,165,45.12,26.72,28.16,Sandy Clay Loam,0.103299293,0.113754325,0.212793734,408792.3853,3660485.174
2015,5/1/2015,2015-p09-4,15,55.12,18.72,26.16,Sandy Clay Loam,0.075195822,0.08961474,0.182262307,408791.8947,3660453.178
2015,5/1/2015,2015-p09-4,45,56.4,19.44,24.16,Sandy Clay Loam,0.073988971,0.093530499,0.170253651,408791.8947,3660453.178
2015,5/1/2015,2015-p09-4,75,58.4,15.44,26.16,Sandy Clay Loam,0.089966833,0.109116022,0.190334888,408791.8947,3660453.178
2015,5/1/2015,2015-p09-4,105,48.4,23.44,28.16,Sandy Clay Loam,0.097986057,0.123154623,0.215891473,408791.8947,3660453.178
2015,5/1/2015,2015-p09-4,135,63.84,16.72,19.44,Sandy Loam,0.079302141,0.104437643,0.179885527,408791.8947,3660453.178
2015,5/1/2015,2015-p09-4,165,51.84,20.72,27.44,Sandy Clay Loam,0.089108911,0.121451104,0.22951953,408791.8947,3660453.178
2015,5/1/2015,2015-p09-5,15,55.12,18.72,26.16,Sandy Clay Loam,0.076193948,0.095331503,0.170692432,408791.4305,3660421.181
2015,5/1/2015,2015-p09-5,45,55.12,16.72,28.16,Sandy Clay Loam,0.094670145,0.119397363,0.194403535,408791.4305,3660421.181
2015,5/1/2015,2015-p09-5,75,51.12,22.72,26.16,Sandy Clay Loam,0.077380952,0.101168884,0.196027634,408791.4305,3660421.181
2015,5/1/2015,2015-p09-5,105,53.12,18.72,28.16,Sandy Clay Loam,0.065348931,0.082119741,0.154383243,408791.4305,3660421.181
2015,5/1/2015,2015-p09-5,135,59.12,14.72,26.16,Sandy Clay Loam,0.063246351,0.075201432,0.122636689,408791.4305,3660421.181
2015,5/1/2015,2015-p09-5,165,57.12,14.72,28.16,Sandy Clay Loam,0.066818182,0.087142247,0.149112426,408791.4305,3660421.181
2015,5/1/2015,2015-p10-1,15,51.12,18.72,30.16,Sandy Clay Loam,0.093918399,0.105514546,0.192556634,408766.9291,3660549.569
2015,5/1/2015,2015-p10-1,45,53.12,18.72,28.16,Sandy Clay Loam,0.089475614,0.096821877,0.155423034,408766.9291,3660549.569
2015,5/1/2015,2015-p10-1,75,59.12,16.72,24.16,Sandy Clay Loam,0.07451125,0.079931973,0.143838754,408766.9291,3660549.569
2015,5/1/2015,2015-p10-1,105,61.12,14.72,24.16,Sandy Clay Loam,0.085054253,0.091358965,0.162206002,408766.9291,3660549.569
2015,5/1/2015,2015-p10-1,135,53.12,22.72,24.16,Sandy Clay Loam,0.108873975,0.115232443,0.222222222,408766.9291,3660549.569
2015,5/1/2015,2015-p10-1,165,43.12,22.72,34.16,Clay Loam,0.152182163,0.1490658,0.268888889,408766.9291,3660549.569
2015,5/1/2015,2015-p10-2,15,53.12,20.72,26.16,Sandy Clay Loam,0.097531847,0.107296137,0.189356984,408766.4641,3660517.572
2015,5/1/2015,2015-p10-2,45,54.4,17.44,28.16,Sandy Clay Loam,0.103036876,0.102460521,0.1699414,408766.4641,3660517.572
2015,5/1/2015,2015-p10-2,75,66.4,15.44,18.16,Sandy Loam,0.068536819,0.074099965,0.13458529,408766.4641,3660517.572
2015,5/1/2015,2015-p10-2,105,72.4,13.44,14.16,Sandy Loam,0.047476636,0.05030722,0.116793616,408766.4641,3660517.572
2015,5/1/2015,2015-p10-2,135,68.4,15.44,16.16,Sandy Loam,0.058114812,0.05840708,0.126407555,408766.4641,3660517.572
2015,5/1/2015,2015-p10-2,165,60.4,17.44,22.16,Sandy Clay Loam,0.078230088,0.08708134,0.184,408766.4641,3660517.572
2015,5/1/2015,2015-p10-3,15,55.12,20.72,24.16,Sandy Clay Loam,0.098124581,0.100045475,0.204032645,408765.9923,3660485.576
2015,5/1/2015,2015-p10-3,45,57.12,16.72,26.16,Sandy Clay Loam,0.097679252,0.106349206,0.189167009,408765.9923,3660485.576
2015,5/1/2015,2015-p10-3,75,59.12,18.72,22.16,Sandy Clay Loam,0.119781506,0.125218914,0.237883504,408765.9923,3660485.576
2015,5/1/2015,2015-p10-3,105,51.12,18.72,30.16,Sandy Clay Loam,0.11569926,0.127225358,0.226352941,408765.9923,3660485.576
2015,5/1/2015,2015-p10-3,135,37.12,20.72,42.16,Clay,0.107711138,0.128806584,0.251038302,408765.9923,3660485.576
2015,5/1/2015,2015-p10-3,165,53.12,6,40.88,Sandy Clay,0.152777778,0.142118863,0.270616771,408765.9923,3660485.576
2015,5/1/2015,2015-p10-4,15,57.12,14.72,28.16,Sandy Clay Loam,0.088923557,0.117897727,0.192490289,408765.48,3660453.579
2015,5/1/2015,2015-p10-4,45,63.12,10.72,26.16,Sandy Clay Loam,0.08275357,0.10390516,0.158742633,408765.48,3660453.579
2015,5/1/2015,2015-p10-4,75,65.12,12.72,22.16,Sandy Clay Loam,0.084859813,0.107104984,0.190342052,408765.48,3660453.579
2015,5/1/2015,2015-p10-4,105,55.12,16.72,28.16,Sandy Clay Loam,0.094422166,0.122868217,0.220555801,408765.48,3660453.579
